#curie_map:
#  cdm.rosetta: https://cdm.finos.org/rosetta/
#  common_domain_model: https://w3id.org/lmodel/common-domain-model/
#  linkml: https://w3id.org/linkml/
#  semapv: https://w3id.org/semapv/vocab/
subject_id	subject_label	subject_source	predicate_id	object_id	object_label	object_source	mapping_justification	comment
cdm.rosetta:cdm.legaldocumentation.csa.SpecifiedConditionOrAccessCondition.isApplicable	SpecifiedConditionOrAccessCondition.isApplicable	cdm.rosetta	skos:exactMatch	common_domain_model:isApplicable	slot isApplicable	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.SpecifiedConditionOrAccessCondition.partyElection	SpecifiedConditionOrAccessCondition.partyElection	cdm.rosetta	skos:exactMatch	common_domain_model:partyElection	slot partyElection	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..2) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.SpecifiedConditionOrAccessCondition.additionalLanguage	SpecifiedConditionOrAccessCondition.additionalLanguage	cdm.rosetta	skos:exactMatch	common_domain_model:additionalLanguage	slot additionalLanguage	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.SpecifiedOrAccessConditionPartyElection	type SpecifiedOrAccessConditionPartyElection	cdm.rosetta	skos:exactMatch	common_domain_model:SpecifiedOrAccessConditionPartyElection	class SpecifiedOrAccessConditionPartyElection	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.SpecifiedOrAccessConditionPartyElection.party	SpecifiedOrAccessConditionPartyElection.party	cdm.rosetta	skos:exactMatch	common_domain_model:party	slot party	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.SpecifiedOrAccessConditionPartyElection.specifiedOrAccessCondition	SpecifiedOrAccessConditionPartyElection.specifiedOrAccessCondition	cdm.rosetta	skos:exactMatch	common_domain_model:specifiedOrAccessCondition	slot specifiedOrAccessCondition	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..*) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.SpecifiedOrAccessConditionPartyElection.additionalTerminationEvent	SpecifiedOrAccessConditionPartyElection.additionalTerminationEvent	cdm.rosetta	skos:exactMatch	common_domain_model:additionalTerminationEvent	slot additionalTerminationEvent	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..*) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.SpecifiedOrAccessConditionPartyElection.specifiedAdditionalTerminationEvent	SpecifiedOrAccessConditionPartyElection.specifiedAdditionalTerminationEvent	cdm.rosetta	skos:exactMatch	common_domain_model:specifiedAdditionalTerminationEvent	slot specifiedAdditionalTerminationEvent	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..*) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.LegacyIndependentAmount	type LegacyIndependentAmount	cdm.rosetta	skos:exactMatch	common_domain_model:LegacyIndependentAmount	class LegacyIndependentAmount	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.LegacyIndependentAmount.partyElection	LegacyIndependentAmount.partyElection	cdm.rosetta	skos:exactMatch	common_domain_model:partyElection	slot partyElection	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (2..2) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.LegacyIndependentAmount.additionalLanguage	LegacyIndependentAmount.additionalLanguage	cdm.rosetta	skos:exactMatch	common_domain_model:additionalLanguage	slot additionalLanguage	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.LegacyIndependentAmountParty	type LegacyIndependentAmountParty	cdm.rosetta	skos:exactMatch	common_domain_model:LegacyIndependentAmountParty	class LegacyIndependentAmountParty	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.LegacyIndependentAmountParty.party	LegacyIndependentAmountParty.party	cdm.rosetta	skos:exactMatch	common_domain_model:party	slot party	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.LegacyIndependentAmountParty.isApplicable	LegacyIndependentAmountParty.isApplicable	cdm.rosetta	skos:exactMatch	common_domain_model:isApplicable	slot isApplicable	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.LegacyIndependentAmountParty.fixedAmount	LegacyIndependentAmountParty.fixedAmount	cdm.rosetta	skos:exactMatch	common_domain_model:fixedAmount	slot fixedAmount	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.LegacyIndependentAmountParty.ratingsBased	LegacyIndependentAmountParty.ratingsBased	cdm.rosetta	skos:exactMatch	common_domain_model:ratingsBased	slot ratingsBased	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.LegacyIndependentAmountParty.ratingsXExposure	LegacyIndependentAmountParty.ratingsXExposure	cdm.rosetta	skos:exactMatch	common_domain_model:ratingsXExposure	slot ratingsXExposure	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.IndependentAmountRatings	type IndependentAmountRatings	cdm.rosetta	skos:exactMatch	common_domain_model:IndependentAmountRatings	class IndependentAmountRatings	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.IndependentAmountRatings.compare	IndependentAmountRatings.compare	cdm.rosetta	skos:exactMatch	common_domain_model:compare	slot compare	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.IndependentAmountRatings.ratedParty	IndependentAmountRatings.ratedParty	cdm.rosetta	skos:exactMatch	common_domain_model:ratedParty	slot ratedParty	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.IndependentAmountRatings.namedAffiliate	IndependentAmountRatings.namedAffiliate	cdm.rosetta	skos:exactMatch	common_domain_model:namedAffiliate	slot namedAffiliate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.IndependentAmountRatings.namedEntity	IndependentAmountRatings.namedEntity	cdm.rosetta	skos:exactMatch	common_domain_model:namedEntity	slot namedEntity	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.IndependentAmountRatings.ratingType	IndependentAmountRatings.ratingType	cdm.rosetta	skos:exactMatch	common_domain_model:ratingType	slot ratingType	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.LegacyIndependentAmountRatingsBased	type LegacyIndependentAmountRatingsBased	cdm.rosetta	skos:exactMatch	common_domain_model:LegacyIndependentAmountRatingsBased	class LegacyIndependentAmountRatingsBased	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.LegacyIndependentAmountRatingsBased.variableSet	LegacyIndependentAmountRatingsBased.variableSet	cdm.rosetta	skos:exactMatch	common_domain_model:variableSet	slot variableSet	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..*) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.LegacyIndependentAmountRatingsBased.currency	LegacyIndependentAmountRatingsBased.currency	cdm.rosetta	skos:exactMatch	common_domain_model:currency	slot currency	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.RatingAgencyAmount	type RatingAgencyAmount	cdm.rosetta	skos:exactMatch	common_domain_model:RatingAgencyAmount	class RatingAgencyAmount	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.RatingAgencyAmount.ratingVariableSet	RatingAgencyAmount.ratingVariableSet	cdm.rosetta	skos:exactMatch	common_domain_model:ratingVariableSet	slot ratingVariableSet	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..*) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.RatingAgencyAmount.amount	RatingAgencyAmount.amount	cdm.rosetta	skos:exactMatch	common_domain_model:amount	slot amount	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.LegacyIndependentAmountRatingsXExposure	type LegacyIndependentAmountRatingsXExposure	cdm.rosetta	skos:exactMatch	common_domain_model:LegacyIndependentAmountRatingsXExposure	class LegacyIndependentAmountRatingsXExposure	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.LegacyIndependentAmountRatingsXExposure.highestLowestVariableSet	LegacyIndependentAmountRatingsXExposure.highestLowestVariableSet	cdm.rosetta	skos:exactMatch	common_domain_model:highestLowestVariableSet	slot highestLowestVariableSet	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..*) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.LegacyIndependentAmountRatingsXExposure.compareVariableSet	LegacyIndependentAmountRatingsXExposure.compareVariableSet	cdm.rosetta	skos:exactMatch	common_domain_model:compareVariableSet	slot compareVariableSet	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..*) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.RatingMultiplier	type RatingMultiplier	cdm.rosetta	skos:exactMatch	common_domain_model:RatingMultiplier	class RatingMultiplier	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.RatingMultiplier.ratingVariableSet	RatingMultiplier.ratingVariableSet	cdm.rosetta	skos:exactMatch	common_domain_model:ratingVariableSet	slot ratingVariableSet	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..*) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.RatingMultiplier.exposureMultiplier	RatingMultiplier.exposureMultiplier	cdm.rosetta	skos:exactMatch	common_domain_model:exposureMultiplier	slot exposureMultiplier	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.DirectionRatingMultiplier	type DirectionRatingMultiplier	cdm.rosetta	skos:exactMatch	common_domain_model:DirectionRatingMultiplier	class DirectionRatingMultiplier	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.DirectionRatingMultiplier.variableSet	DirectionRatingMultiplier.variableSet	cdm.rosetta	skos:exactMatch	common_domain_model:variableSet	slot variableSet	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..*) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.DirectionRatingMultiplier.exposureMultiplier	DirectionRatingMultiplier.exposureMultiplier	cdm.rosetta	skos:exactMatch	common_domain_model:exposureMultiplier	slot exposureMultiplier	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.AllDirectionRating	type AllDirectionRating	cdm.rosetta	skos:exactMatch	common_domain_model:AllDirectionRating	class AllDirectionRating	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.AllDirectionRating.allDirectionRating	AllDirectionRating.allDirectionRating	cdm.rosetta	skos:exactMatch	common_domain_model:allDirectionRating	slot allDirectionRating	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (2..*) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.AnyDirectionRating	type AnyDirectionRating	cdm.rosetta	skos:exactMatch	common_domain_model:AnyDirectionRating	class AnyDirectionRating	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.AnyDirectionRating.anyDirectionRating	AnyDirectionRating.anyDirectionRating	cdm.rosetta	skos:exactMatch	common_domain_model:anyDirectionRating	slot anyDirectionRating	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (2..*) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.DirectionRating	type DirectionRating	cdm.rosetta	skos:exactMatch	common_domain_model:DirectionRating	class DirectionRating	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.DirectionRating.direction	DirectionRating.direction	cdm.rosetta	skos:exactMatch	common_domain_model:direction	slot direction	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.EligibilityToHoldCollateral	type EligibilityToHoldCollateral	cdm.rosetta	skos:exactMatch	common_domain_model:EligibilityToHoldCollateral	class EligibilityToHoldCollateral	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.EligibilityToHoldCollateral.custodianEligibility	EligibilityToHoldCollateral.custodianEligibility	cdm.rosetta	skos:exactMatch	common_domain_model:custodianEligibility	slot custodianEligibility	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.EligibilityToHoldCollateral.initialCustodian	EligibilityToHoldCollateral.initialCustodian	cdm.rosetta	skos:exactMatch	common_domain_model:initialCustodian	slot initialCustodian	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.EligibilityToHoldCollateral.criteria	EligibilityToHoldCollateral.criteria	cdm.rosetta	skos:exactMatch	common_domain_model:criteria	slot criteria	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.EligibilityToHoldCollateral.eligibleCountry	EligibilityToHoldCollateral.eligibleCountry	cdm.rosetta	skos:exactMatch	common_domain_model:eligibleCountry	slot eligibleCountry	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..*) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.EligibilityToHoldCollateral.custodianCondition	EligibilityToHoldCollateral.custodianCondition	cdm.rosetta	skos:exactMatch	common_domain_model:custodianCondition	slot custodianCondition	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.AllEligibilityToHoldCollateralCriteria	type AllEligibilityToHoldCollateralCriteria	cdm.rosetta	skos:exactMatch	common_domain_model:AllEligibilityToHoldCollateralCriteria	class AllEligibilityToHoldCollateralCriteria	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.AllEligibilityToHoldCollateralCriteria.allCriteria	AllEligibilityToHoldCollateralCriteria.allCriteria	cdm.rosetta	skos:exactMatch	common_domain_model:allCriteria	slot allCriteria	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (2..*) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.AnyEligibilityToHoldCollateralCriteria	type AnyEligibilityToHoldCollateralCriteria	cdm.rosetta	skos:exactMatch	common_domain_model:AnyEligibilityToHoldCollateralCriteria	class AnyEligibilityToHoldCollateralCriteria	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.AnyEligibilityToHoldCollateralCriteria.anyCriteria	AnyEligibilityToHoldCollateralCriteria.anyCriteria	cdm.rosetta	skos:exactMatch	common_domain_model:anyCriteria	slot anyCriteria	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (2..*) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.AmountOfNetCapital	type AmountOfNetCapital	cdm.rosetta	skos:exactMatch	common_domain_model:AmountOfNetCapital	class AmountOfNetCapital	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.AmountOfNetCapital.amountOfNetCapital	AmountOfNetCapital.amountOfNetCapital	cdm.rosetta	skos:exactMatch	common_domain_model:amountOfNetCapital	slot amountOfNetCapital	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.RatingAgencyValue	type RatingAgencyValue	cdm.rosetta	skos:exactMatch	common_domain_model:RatingAgencyValue	class RatingAgencyValue	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.RatingAgencyValue.ratingType	RatingAgencyValue.ratingType	cdm.rosetta	skos:exactMatch	common_domain_model:ratingType	slot ratingType	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.DemandsAndNotices	type DemandsAndNotices	cdm.rosetta	skos:exactMatch	common_domain_model:DemandsAndNotices	class DemandsAndNotices	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.DemandsAndNotices.partyElection	DemandsAndNotices.partyElection	cdm.rosetta	skos:exactMatch	common_domain_model:partyElection	slot partyElection	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..2) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.DemandsAndNotices.deemedEffectiveNextLBD	DemandsAndNotices.deemedEffectiveNextLBD	cdm.rosetta	skos:exactMatch	common_domain_model:deemedEffectiveNextLBD	slot deemedEffectiveNextLBD	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.AddressesForTransfer	type AddressesForTransfer	cdm.rosetta	skos:exactMatch	common_domain_model:AddressesForTransfer	class AddressesForTransfer	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.AddressesForTransfer.partyElection	AddressesForTransfer.partyElection	cdm.rosetta	skos:exactMatch	common_domain_model:partyElection	slot partyElection	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..2) -> LinkML slot
cdm.rosetta:cdm.legaldocumentation.csa.RecalculationOfValueElectionEnum	enum RecalculationOfValueElectionEnum	cdm.rosetta	skos:exactMatch	common_domain_model:RecalculationOfValueElectionEnum	enum RecalculationOfValueElectionEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.SimmExceptionApplicableEnum	enum SimmExceptionApplicableEnum	cdm.rosetta	skos:exactMatch	common_domain_model:SimmExceptionApplicableEnum	enum SimmExceptionApplicableEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.ExceptionEnum	enum ExceptionEnum	cdm.rosetta	skos:exactMatch	common_domain_model:ExceptionEnum	enum ExceptionEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.SensitivitiesEnum	enum SensitivitiesEnum	cdm.rosetta	skos:exactMatch	common_domain_model:SensitivitiesEnum	enum SensitivitiesEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.RegulatoryRegimeEnum	enum RegulatoryRegimeEnum	cdm.rosetta	skos:exactMatch	common_domain_model:RegulatoryRegimeEnum	enum RegulatoryRegimeEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.MarginApproachEnum	enum MarginApproachEnum	cdm.rosetta	skos:exactMatch	common_domain_model:MarginApproachEnum	enum MarginApproachEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.InterestAdjustmentPeriodicityEnum	enum InterestAdjustmentPeriodicityEnum	cdm.rosetta	skos:exactMatch	common_domain_model:InterestAdjustmentPeriodicityEnum	enum InterestAdjustmentPeriodicityEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.IndependentAmountEligibilityEnum	enum IndependentAmountEligibilityEnum	cdm.rosetta	skos:exactMatch	common_domain_model:IndependentAmountEligibilityEnum	enum IndependentAmountEligibilityEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.HoldingPostedCollateralEnum	enum HoldingPostedCollateralEnum	cdm.rosetta	skos:exactMatch	common_domain_model:HoldingPostedCollateralEnum	enum HoldingPostedCollateralEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.CollateralAssetDefinitionsEnum	enum CollateralAssetDefinitionsEnum	cdm.rosetta	skos:exactMatch	common_domain_model:CollateralAssetDefinitionsEnum	enum CollateralAssetDefinitionsEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.AmendmentEffectiveDateEnum	enum AmendmentEffectiveDateEnum	cdm.rosetta	skos:exactMatch	common_domain_model:AmendmentEffectiveDateEnum	enum AmendmentEffectiveDateEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.AdditionalTypeEnum	enum AdditionalTypeEnum	cdm.rosetta	skos:exactMatch	common_domain_model:AdditionalTypeEnum	enum AdditionalTypeEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.ElectiveAmountEnum	enum ElectiveAmountEnum	cdm.rosetta	skos:exactMatch	common_domain_model:ElectiveAmountEnum	enum ElectiveAmountEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.SecurityInterestObligationsEnum	enum SecurityInterestObligationsEnum	cdm.rosetta	skos:exactMatch	common_domain_model:SecurityInterestObligationsEnum	enum SecurityInterestObligationsEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.SecurityInterestObligeeEnum	enum SecurityInterestObligeeEnum	cdm.rosetta	skos:exactMatch	common_domain_model:SecurityInterestObligeeEnum	enum SecurityInterestObligeeEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.RatingTypeEnum	enum RatingTypeEnum	cdm.rosetta	skos:exactMatch	common_domain_model:RatingTypeEnum	enum RatingTypeEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.NotRatedByEnum	enum NotRatedByEnum	cdm.rosetta	skos:exactMatch	common_domain_model:NotRatedByEnum	enum NotRatedByEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.NumberOfRatingAgenciesEnum	enum NumberOfRatingAgenciesEnum	cdm.rosetta	skos:exactMatch	common_domain_model:NumberOfRatingAgenciesEnum	enum NumberOfRatingAgenciesEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.DeliveryReturnAmountEnum	enum DeliveryReturnAmountEnum	cdm.rosetta	skos:exactMatch	common_domain_model:DeliveryReturnAmountEnum	enum DeliveryReturnAmountEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.ValuationTimeEnum	enum ValuationTimeEnum	cdm.rosetta	skos:exactMatch	common_domain_model:ValuationTimeEnum	enum ValuationTimeEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.ValuationTimeDayEnum	enum ValuationTimeDayEnum	cdm.rosetta	skos:exactMatch	common_domain_model:ValuationTimeDayEnum	enum ValuationTimeDayEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.ValuationDateDateEnum	enum ValuationDateDateEnum	cdm.rosetta	skos:exactMatch	common_domain_model:ValuationDateDateEnum	enum ValuationDateDateEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.ValuationDateDayEnum	enum ValuationDateDayEnum	cdm.rosetta	skos:exactMatch	common_domain_model:ValuationDateDayEnum	enum ValuationDateDayEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.ValuationDateFrequencyEnum	enum ValuationDateFrequencyEnum	cdm.rosetta	skos:exactMatch	common_domain_model:ValuationDateFrequencyEnum	enum ValuationDateFrequencyEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.CalculationValuationAgentPartyEnum	enum CalculationValuationAgentPartyEnum	cdm.rosetta	skos:exactMatch	common_domain_model:CalculationValuationAgentPartyEnum	enum CalculationValuationAgentPartyEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.ValuationAgentDeterminationEnum	enum ValuationAgentDeterminationEnum	cdm.rosetta	skos:exactMatch	common_domain_model:ValuationAgentDeterminationEnum	enum ValuationAgentDeterminationEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
cdm.rosetta:cdm.legaldocumentation.csa.LegacyVMCustodianEnum	enum LegacyVMCustodianEnum	cdm.rosetta	skos:exactMatch	common_domain_model:LegacyVMCustodianEnum	enum LegacyVMCustodianEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_legaldocumentation_csa
